A,B,C,D
0.0,0.032817155871737294,0.029056106492263437,0.09099593998752027
0.008936354896055779,0.18236099795703006,0.10031710305933789,0.12505617878623007
0.01893466609327909,0.08331837837215506,0.0030129137274661384,0.052409858908754416
0.021077204772478566,0.17525309427171826,0.06161607591217079,0.1412716374971
0.02298018044370479,0.08030138843142055,0.029641817969302476,0.0894370103128239
0.025236614944562138,0.08947458444197269,0.07427595486298934,0.05214578907815819
0.03462424517484114,0.03803565615797986,0.05675810319522945,0.07112552907999077
0.04173552239065946,0.1688121790262575,0.0720181163056166,0.10365508748935925
0.05139625919866294,0.10607130837255586,0.015055180142890234,0.05380871797420189
0.05163094082468665,0.0,0.0308320691189377,0.03143061991961773
0.054366333844090516,0.056221047026134424,0.14143762413191885,0.1985397589421242
0.054782905524523993,0.040344268190814374,0.11765348371723204,0.08600490960828161
0.0551291822763413,0.03726927740282334,0.15285897690471048,0.05941554986811789
0.0612163659887668,0.05372125455216876,0.05602059633004674,0.16653658008793734
0.06317274391343244,0.07332513493856783,0.09799667975026317,0.05816222243856322
0.06699889895712581,0.07727074355383746,0.0626389669564214,0.006310616929599268
0.068444234374332,0.01229626216245341,0.12863425887149604,0.06888006621122288
0.0702919606876533,0.1316558914840023,0.1989109429570851,0.1087806435527318
0.07197428455556401,0.19663143524304355,0.1308938161830958,0.049364059379122874
0.08027704651202254,0.12651640302539638,0.1033084864430631,0.11768434598459557
0.08091641440811007,0.017254238101890647,0.06466268201846165,0.013805627474165683
0.08317695463819336,0.14523950903185356,0.1309723489480626,0.07403206222712043
0.08578513299419398,0.22954867706366353,0.0869011837812127,0.17177601712930085
0.08820224155454223,0.09493871146507443,0.08514915482377006,0.12636881588555915
0.08937762088838783,0.1817001244099769,0.03563033174645893,0.0
0.0908112912729295,0.20288790979751117,0.2216305690634024,0.2773713689258086
0.0919885872065963,0.15914488056673412,0.0,0.1083613900610967
0.09295552078062155,0.135497406021681,0.31195310534349974,0.1639815113112638
0.09304748788574074,0.14148632130679886,0.04119998961628715,0.045543744951830306
0.09323975129709765,0.08429250299387764,0.044027172874140826,0.18766525544041124
0.09613602680064377,0.12477067058128431,0.32855456317358295,0.25186443474367914
0.09790185400373723,0.10748931861811649,0.12699343468254892,0.13408768381636718
0.09938456730754897,0.16316412709437333,0.01604953928735004,0.025058993315199653
0.09959659550910266,0.14443047036520493,0.1584661995929601,0.11393973647241919
0.10006611471087777,0.2686301964402182,0.21324036295107135,0.13237529615880025
0.1009479179601722,0.19010185697805523,0.04058567856583142,0.13543302450571001
0.10290039451037383,0.23060531076263274,0.1451231656758536,0.09514321335033914
0.10361791274952699,0.1459685572215783,0.19313075504111848,0.18258767415302504
0.10717877313703816,0.07478584586025033,0.1473539270034186,0.03362502688888384
0.11049703016561933,0.14829731550703285,0.2054358201839737,0.30065170637874067
0.11247458805452437,0.01874325847020588,0.061576449496243885,0.04003867916178831
0.11673454941998959,0.14200924620840358,0.13428271901668593,0.14381179357521948
0.11738673530248334,0.18989995774492324,0.1904056983239893,0.3138051288280926
0.11857950772118404,0.10637484725623726,0.033858363095229486,0.11855362881704881
0.13095575611453933,0.012478452813751645,0.0006293137264246482,0.1228342603126024
0.13641477099272661,0.16827754300003947,0.04289582674262209,0.15723936162876495
0.13842944857351575,0.051589091070348383,0.04520039206398507,0.08949992494549046
0.13863128400420988,0.05227024508542121,0.04278919486941978,0.012113212971678462
0.14529206953385648,0.07751109860304653,0.2860856205106739,0.25341024168535525
0.14531518832832033,0.11572060469982734,0.07259604631964123,0.10426470375321643
0.1463793786645781,0.22062747710361913,0.37208358143467407,0.15852059085881892
0.14700508781540392,0.2555115685111425,0.12245728122041076,0.30663253667642637
0.14756158407477676,0.0856238118972215,0.2479806144445182,0.009410140471970809
0.15653759300189737,0.09076617683943593,0.22015421745819322,0.23267276958319652
0.160269128226464,0.2197572348387673,0.24095185290993687,0.2516631212950996
0.1730641860238508,0.08074914835028782,0.039471169358193454,0.17871416934864423
0.17650742547060852,0.2700699799128794,0.24066839195020043,0.19209026471382623
0.1834507470076023,0.16334171812643877,0.18671398416936036,0.2525469286941261
0.18621475043374033,0.10164282897332906,0.13682470668542568,0.25552281045863
0.18684970601311654,0.226787547280515,0.3327047406594926,0.2988967940226041
0.19032939242608918,0.3125454690686161,0.2831843676058274,0.3500101984650691
0.19100501090788277,0.13766691503505282,0.1740271432441232,0.1520902924193145
0.19916719101749666,0.03865975584934333,0.022975766434381713,0.06799559012377439
0.20070624224690484,0.1787971398911537,0.14255228324484595,0.2574756927049855
0.21052552505640246,0.2214613512938513,0.21878082233156462,0.14518427348479604
0.21279608145087242,0.16902064628352945,0.2595575483735761,0.21943074123552767
0.2151383580758268,0.2783250512599552,0.2088857784327936,0.19155815378336752
0.22070896122709163,0.03887970191991144,0.057617542514581,0.11442971328925904
0.22292576604166173,0.20429040311416932,0.18741456453269428,0.1298948938732218
0.23466148666425976,0.29095035871080843,0.08958587093163836,0.25667198215559717
0.23714553310913894,0.3445010131522933,0.3779904267420784,0.4132044511355687
0.2410753426503187,0.2798981421993222,0.13030733085022528,0.32872829794698566
0.24353215019261468,0.24167130326409125,0.32444142200024684,0.30824366743021825
0.2501358150330118,0.1953761177148796,0.32983411071335345,0.3866092335642251
0.2506861656857352,0.3289908790133175,0.2676130061701045,0.3563455602400511
0.2527866986259945,0.19145094869939105,0.1265596228009756,0.09699406929447596
0.2549059441648636,0.1833002179606402,0.14375950861478284,0.217711308803535
0.2558203925838631,0.36743140523583745,0.481581644537098,0.38376409242852433
0.25631650612165674,0.2256763111304267,0.3066000890552842,0.09319106419802974
0.2569973478627182,0.3591805584819228,0.25223991869132695,0.2729741396234748
0.25971068949631526,0.3293092511403485,0.17035694375475838,0.3422551295451509
0.26316573081434447,0.31539331533689274,0.25120805203453395,0.1980373432328332
0.26946207536177375,0.28845788306388986,0.28564197929635476,0.26391353266951334
0.2697309581664467,0.23675845154997702,0.22537777384441077,0.23883719637058964
0.2701728245254746,0.24258359259999665,0.32911891253588993,0.22512769905501373
0.2790845789064564,0.12851632274864397,0.03911679943493085,0.2497161922890263
0.27968172872390384,0.15865128999385372,0.3849090594090936,0.4181413229425153
0.28105476538262586,0.42492682761198614,0.5022246869424621,0.18992097598145463
0.28118764064658897,0.13180793457540127,0.26885426701857773,0.31857281672083787
0.29131811303015326,0.32772893403860354,0.12535062170632674,0.25880401943254855
0.29890441898743614,0.39409958279979945,0.16538173761699412,0.2543210626270782
0.30019921002823335,0.24058231299817062,0.4075719983863089,0.33765370927908467
0.30454215790283423,0.36466014376260575,0.3126945842308762,0.42879933682657173
0.30524851229602,0.194941079321158,0.3676983470166263,0.19192553083341865
0.3062393606216344,0.20827218325836144,0.29851112846644723,0.33258493351375984
0.3068022903058692,0.199018415881547,0.17229940402989644,0.28954139394399236
0.3112156627482705,0.25170416578962246,0.2815602872548457,0.2735588581309303
0.3146510560391465,0.3409248321729085,0.30772424528521597,0.4445633571373238
0.3163576633056748,0.43194561998049363,0.38005007405412583,0.36585484336581636
0.3184172020182168,0.23774625699533558,0.482324162098345,0.28036969012122387
0.3285291086062898,0.5090807110155922,0.5538956157244775,0.4311535626709047
0.33094190898594616,0.2507376512813785,0.2793808400014915,0.378477599392661
0.3331537066618775,0.3597693591574652,0.23298621419228363,0.3343118319538456
0.3351870832912644,0.5263858493939925,0.3860076693377208,0.39482430240375527
0.34105929867494666,0.2802619949664401,0.27238896302136334,0.3131703592371226
0.3432543551756687,0.26911837617679535,0.10369419274525635,0.06901440313375787
0.34524398358951575,0.4549755052795685,0.33976806791731196,0.30096331272427435
0.34537053427624465,0.1763022189841019,0.349777905339787,0.35344455437749017
0.3498833577774666,0.2532309323263973,0.33891243761947476,0.44016309598746406
0.35027531391187583,0.4272173936971654,0.20660294439117602,0.422501340752478
0.3541291041001127,0.3877702743412907,0.3659934687208507,0.41559269221758943
0.354989820820648,0.2953213814693977,0.39642097142561394,0.377367216779188
0.36879354961875177,0.4524847391560455,0.3243995790985132,0.41416831908049573
0.3733373154360389,0.39049504213483244,0.4864454491807515,0.4222680872568694
0.3739001972323589,0.4812458774496219,0.23718671865865237,0.22680895642504614
0.3748525833811795,0.301582550748531,0.32782783243903163,0.2923295685270241
0.3757346442913034,0.0824718033547332,0.3612531842216369,0.2569626149970829
